Subject	Session	Age	Handedness	Sex	vision	langue.RESP	condition[Block]	color[Block]	target[Block]	Target.RT[Block]	condition[LogLevel5]	Running[LogLevel5]	color[LogLevel5]	target[LogLevel5]	congruence	Target.RT[LogLevel5]	Accuracy	Type d'erreur
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	salade	Incongruent	721	1	R
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	chocolat	Incongruent	883	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	ciel	Incongruent	716	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	chocolat	Incongruent	730	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	chocolat	Incongruent	813	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	tomate	Congruent	771	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	88,41,0	ciel	Incongruent	576	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	ciel	Incongruent	1090	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	carotte	Incongruent	683	1	R
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	maïs	Incongruent	780	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	robe	NULL	670	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	balcon	NULL	624	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	chien	NULL	460	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	robe	NULL	689	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	studio	NULL	755	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	chien	NULL	672	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	pont	NULL	657	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	robe	NULL	903	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	pont	NULL	735	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	balcon	NULL	529	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	balcon	NULL	736	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	balcon	NULL	683	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	robe	NULL	578	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	chien	NULL	1263	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	chien	NULL	605	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	studio	NULL	573	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	train	NULL	547	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	studio	NULL	608	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	train	NULL	587	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	chien	NULL	575	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	train	NULL	684	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	robe	NULL	593	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	balcon	NULL	795	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	pont	NULL	643	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	studio	NULL	800	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	train	NULL	619	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	train	NULL	568	1	R
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	train	NULL	894	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	pont	NULL	570	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	studio	NULL	649	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	pont	NULL	603	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	pont	NULL	757	1	R
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	balcon	NULL	649	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	robe	NULL	572	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	chien	NULL	918	1	
17	2	24	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	studio	NULL	585	1	
18	2	20	right	female	corrected	1	Training	237,137,10	clavier	0	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	88,41,0	loupe	720	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	0,205,0	porte	472	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	205,0,0	porte	493	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	205,0,0	clavier	463	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	88,41,0	clavier	532	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	yellow	loupe	519	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	237,137,10	porte	529	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	0,205,0	loupe	526	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	blue	porte	519	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	blue	loupe	567	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	Training	yellow	clavier	695	NULL	NULL	NULL	NULL	NULL	NULL		
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	guerre	NULL	486	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	vomi	NULL	297	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	vomi	NULL	436	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	cancer	NULL	489	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	cancer	NULL	494	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	tombe	NULL	464	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	cadavre	NULL	442	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	vomi	NULL	429	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	tombe	NULL	463	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	tombe	NULL	571	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	tombe	NULL	489	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	cadavre	NULL	449	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	guerre	NULL	527	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	cadavre	NULL	492	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	enfer	NULL	477	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	enfer	NULL	497	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	cancer	NULL	430	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	enfer	NULL	451	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	cancer	NULL	435	1	R
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	enfer	NULL	448	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	guerre	NULL	516	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	cadavre	NULL	490	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	guerre	NULL	384	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	enfer	NULL	372	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	cadavre	NULL	464	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	cadavre	NULL	549	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	tombe	NULL	523	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	cancer	NULL	453	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	vomi	NULL	473	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	tombe	NULL	391	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	cancer	NULL	466	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	guerre	NULL	486	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	vomi	NULL	548	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	enfer	NULL	479	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	guerre	NULL	380	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	vomi	NULL	532	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	soleil	Incongruent	570	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	fraise	Incongruent	431	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	lac	Incongruent	532	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	herbe	Incongruent	494	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	lac	Incongruent	415	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	cacao	Incongruent	414	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	lac	Incongruent	527	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	fraise	Incongruent	643	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	herbe	Incongruent	601	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	soleil	Congruent	533	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	soleil	Incongruent	397	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	lac	Incongruent	367	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	lac	Incongruent	531	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	herbe	Congruent	469	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	cacao	Congruent	481	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	abricot	Incongruent	418	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	herbe	Incongruent	527	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	soleil	Incongruent	450	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	soleil	Incongruent	473	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	abricot	Congruent	574	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	herbe	Incongruent	613	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	cacao	Incongruent	520	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	abricot	Incongruent	553	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	abricot	Incongruent	449	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	fraise	Incongruent	439	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	lac	Congruent	439	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	cacao	Incongruent	396	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	fraise	Incongruent	345	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	cacao	Incongruent	451	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	soleil	Incongruent	404	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	cacao	Incongruent	510	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	abricot	Incongruent	517	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	fraise	Congruent	440	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	fraise	Incongruent	493	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	abricot	Incongruent	541	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	herbe	Incongruent	553	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	orange	Incongruent	554	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	marron	Incongruent	564	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	jaune	Congruent	458	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	orange	Incongruent	506	1	R
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	orange	Incongruent	420	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	rouge	Incongruent	585	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	marron	Incongruent	728	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	jaune	Incongruent	513	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	bleu	Incongruent	516	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	jaune	Incongruent	512	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	vert	Incongruent	587	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	jaune	Incongruent	441	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	bleu	Incongruent	522	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	vert	Incongruent	497	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	blue	marron	Incongruent	478	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	rouge	Incongruent	648	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	bleu	Incongruent	498	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	rouge	Congruent	439	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	marron	Incongruent	545	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	bleu	Incongruent	471	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	marron	Congruent	558	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	blue	bleu	Congruent	467	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	blue	rouge	Incongruent	699	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	blue	vert	Incongruent	663	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	blue	jaune	Incongruent	507	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	rouge	Incongruent	546	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	jaune	Incongruent	527	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	blue	orange	Incongruent	579	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	vert	Incongruent	534	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	orange	Incongruent	553	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	vert	Incongruent	519	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	rouge	Incongruent	507	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	orange	Congruent	484	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	marron	Incongruent	443	0	marron
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	vert	Congruent	547	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	bleu	Incongruent	528	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	cheval	NULL	548	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	tube	NULL	495	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	casque	NULL	501	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	casque	NULL	514	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	livre	NULL	433	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	cheval	NULL	455	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	livre	NULL	455	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	casque	NULL	447	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	plan	NULL	475	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	cheval	NULL	485	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	plan	NULL	428	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	plan	NULL	529	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	livre	NULL	506	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	casque	NULL	498	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	route	NULL	453	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	route	NULL	828	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	route	NULL	458	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	tube	NULL	531	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	casque	NULL	531	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	route	NULL	487	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	tube	NULL	502	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	tube	NULL	507	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	livre	NULL	406	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	plan	NULL	452	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	tube	NULL	452	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	route	NULL	353	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	plan	NULL	499	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	livre	NULL	367	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	cheval	NULL	502	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	route	NULL	493	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	livre	NULL	510	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	tube	NULL	548	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	cheval	NULL	561	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	casque	NULL	537	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	cheval	NULL	429	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	plan	NULL	387	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	torture	NULL	555	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	mort	NULL	497	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	torture	NULL	477	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	haine	NULL	522	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	misère	NULL	380	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	torture	NULL	499	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	haine	NULL	467	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	bombe	NULL	488	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	misère	NULL	425	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	tumeur	NULL	401	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	tumeur	NULL	628	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	mort	NULL	402	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	haine	NULL	516	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	haine	NULL	536	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	tumeur	NULL	467	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	tumeur	NULL	503	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	haine	NULL	510	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	bombe	NULL	410	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	torture	NULL	505	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	tumeur	NULL	409	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	misère	NULL	513	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	tumeur	NULL	535	1	
18	2	20	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	bombe	NULL	455	1	
