SubjName	TrialN	WhichBlock	FaceCombination	FacesAcc	Accuracy	Lags	SOA	Tilt4T1	Tilt4T2	TimeofDay
302	709	12	1	0	1	1	0.1167	-15	-15	45117.615
302	710	12	1	1	0	2	0.2334	-15	-15	45120.681
302	711	12	2	1	1	3	0.3501	15	-15	45123.515
302	712	12	5	0	0	3	0.3501	-15	-15	45126.364
302	713	12	3	0	1	3	0.3501	-15	15	45129.514
302	714	12	1	1	1	5	0.5835	-15	-15	45132.948
302	715	12	6	0	0	2	0.2334	-15	-15	45136.381
302	716	12	4	1	0	10	1.167	-15	-15	45139.848
302	717	12	4	1	0	3	0.3501	15	-15	45144.331
302	718	12	2	0	1	1	0.1167	15	-15	45148.647
302	719	12	3	1	0	2	0.2334	-15	-15	45151.764
302	720	12	3	1	1	1	0.1167	15	-15	45155.014
302	721	13	3	0	1	1	0.1167	15	15	45177.08
302	722	13	5	0	0	5	0.5835	-15	-15	45180.213
302	723	13	6	0	0	5	0.5835	-15	15	45183.68
302	724	13	4	1	1	1	0.1167	-15	15	45186.481
302	725	13	5	0	1	2	0.2334	-15	-15	45189.997
302	726	13	3	0	1	1	0.1167	-15	15	45192.813
302	727	13	4	1	1	10	1.167	-15	15	45195.68
302	728	13	2	1	1	1	0.1167	15	15	45198.73
302	729	13	2	1	1	3	0.3501	15	-15	45201.496
302	730	13	4	1	1	3	0.3501	15	15	45204.263
302	731	13	1	1	0	2	0.2334	15	15	45207.047
302	732	13	1	1	1	1	0.1167	-15	-15	45210.48
302	733	13	4	1	1	8	0.9336	15	15	45213.246
302	734	13	6	0	1	8	0.9336	-15	-15	45216.096
302	735	13	1	0	1	2	0.2334	15	-15	45218.879
302	736	13	6	1	1	10	1.167	-15	-15	45222.746
302	737	13	4	1	0	1	0.1167	-15	-15	45225.78
302	738	13	3	1	0	5	0.5835	15	-15	45228.579
302	739	13	1	1	0	3	0.3501	-15	15	45231.313
302	740	13	3	1	1	8	0.9336	15	15	45234.312
302	741	13	1	1	0	3	0.3501	15	-15	45237.263
302	742	13	1	0	1	2	0.2334	15	-15	45240.063
302	743	13	1	1	1	3	0.3501	-15	15	45242.879
302	744	13	3	1	1	8	0.9336	-15	15	45245.712
302	745	13	5	1	1	2	0.2334	-15	-15	45248.496
302	746	13	5	1	1	2	0.2334	-15	15	45251.679
302	747	13	2	1	1	5	0.5835	-15	15	45255.363
302	748	13	6	1	1	1	0.1167	-15	15	45258.196
302	749	13	2	1	1	10	1.167	-15	-15	45261.412
302	750	13	4	1	1	5	0.5835	15	15	45268.528
302	751	13	1	1	1	10	1.167	-15	-15	45271.628
302	752	13	2	1	0	5	0.5835	15	-15	45274.712
302	753	13	4	1	1	5	0.5835	-15	-15	45277.529
302	754	13	6	1	1	3	0.3501	-15	-15	45280.262
302	755	13	2	1	1	2	0.2334	-15	15	45284.295
302	756	13	6	1	1	2	0.2334	-15	-15	45287.278
302	757	13	2	1	1	8	0.9336	-15	15	45290.295
302	758	13	3	1	0	10	1.167	-15	-15	45293.212
302	759	13	2	1	1	5	0.5835	15	15	45296.345
302	760	13	1	1	0	2	0.2334	-15	15	45299.578
302	761	13	2	1	0	2	0.2334	15	-15	45302.811
302	762	13	5	1	0	8	0.9336	-15	-15	45305.978
302	763	13	1	1	1	10	1.167	15	-15	45309.095
302	764	13	3	0	0	2	0.2334	15	15	45312.245
302	765	13	2	1	1	2	0.2334	-15	-15	45316.011
302	766	13	2	0	0	2	0.2334	15	15	45318.994
302	767	13	3	1	1	5	0.5835	-15	15	45322.944
302	768	13	3	1	0	2	0.2334	-15	15	45325.745
302	769	13	3	1	1	5	0.5835	15	15	45328.545
302	770	13	3	1	0	1	0.1167	15	15	45331.361
302	771	13	6	0	1	1	0.1167	-15	15	45334.244
302	772	13	5	1	0	2	0.2334	-15	-15	45337.261
302	773	13	4	1	1	2	0.2334	15	15	45340.26
302	774	13	1	1	1	5	0.5835	15	15	45343.894
302	775	13	4	1	1	3	0.3501	15	15	45346.661
302	776	13	3	1	1	8	0.9336	15	15	45349.511
302	777	13	2	1	1	8	0.9336	-15	15	45352.427
302	778	13	3	1	1	10	1.167	-15	-15	45355.36
302	779	13	3	0	0	3	0.3501	15	15	45358.493
302	780	13	5	1	0	5	0.5835	-15	-15	45361.494
302	781	14	2	1	0	3	0.3501	-15	-15	45406.293
302	782	14	6	0	0	3	0.3501	-15	-15	45409.193
302	783	14	1	1	1	1	0.1167	-15	15	45412.677
302	784	14	6	0	0	3	0.3501	-15	15	45415.476
302	785	14	6	1	0	2	0.2334	-15	-15	45418.243
302	786	14	4	1	1	8	0.9336	-15	15	45421.709
302	787	14	5	1	1	10	1.167	-15	15	45424.626
302	788	14	4	1	0	2	0.2334	15	-15	45427.942
302	789	14	2	1	1	2	0.2334	15	-15	45431.026
302	790	14	3	1	1	5	0.5835	-15	15	45433.809
302	791	14	1	1	1	8	0.9336	-15	15	45436.576
302	792	14	1	1	1	8	0.9336	-15	15	45439.909
302	793	14	2	0	1	1	0.1167	-15	15	45442.775
302	794	14	2	1	0	10	1.167	15	-15	45445.792
302	795	14	4	1	0	8	0.9336	15	-15	45449.476
302	796	14	1	1	0	5	0.5835	-15	15	45452.376
302	797	14	5	1	1	3	0.3501	-15	15	45455.175
302	798	14	4	1	1	2	0.2334	15	-15	45458.642
302	799	14	1	0	0	5	0.5835	-15	-15	45461.692
302	800	14	5	0	0	1	0.1167	-15	-15	45464.626
302	801	14	3	1	0	5	0.5835	-15	-15	45467.992
302	802	14	1	1	0	2	0.2334	15	-15	45471.375
302	803	14	3	0	1	2	0.2334	-15	-15	45475.308
302	804	14	4	1	1	10	1.167	-15	-15	45478.491
302	805	14	3	0	0	1	0.1167	15	15	45481.774
302	806	14	3	1	0	2	0.2334	-15	-15	45485.009
302	807	14	2	1	1	3	0.3501	-15	15	45487.875
302	808	14	4	1	1	3	0.3501	-15	15	45490.908
302	809	14	5	0	0	1	0.1167	-15	15	45493.841
302	810	14	4	1	0	5	0.5835	-15	-15	45497.341
302	811	14	4	1	1	10	1.167	15	15	45558.374
302	812	14	1	1	1	8	0.9336	-15	15	45563.207
302	813	14	4	1	0	1	0.1167	-15	15	45566.223
302	814	14	2	1	1	8	0.9336	-15	-15	45569.256
302	815	14	3	0	1	3	0.3501	-15	-15	45573.14
302	816	14	2	1	1	5	0.5835	-15	15	45577.073
302	817	14	3	1	1	3	0.3501	-15	-15	45579.94
302	818	14	2	1	0	1	0.1167	15	-15	45583.289
302	819	14	6	1	1	3	0.3501	-15	15	45586.406
302	820	14	3	1	0	3	0.3501	15	15	45590.807
302	821	14	1	1	1	2	0.2334	15	15	45593.923
302	822	14	1	1	0	2	0.2334	15	-15	45596.806
302	823	14	4	1	1	10	1.167	-15	-15	45599.823
302	824	14	1	1	1	2	0.2334	15	15	45603.006
302	825	14	1	1	1	10	1.167	-15	-15	45606.29
302	826	14	5	1	0	2	0.2334	-15	15	45609.606
302	827	14	5	1	1	2	0.2334	-15	15	45613.273
302	828	14	5	1	1	1	0.1167	-15	15	45616.906
302	829	14	6	1	1	10	1.167	-15	-15	45620.772
302	830	14	4	1	0	3	0.3501	15	-15	45625.323
302	831	14	3	1	0	1	0.1167	-15	15	45628.072
302	832	14	4	1	1	10	1.167	-15	15	45631.006
302	833	14	6	1	0	1	0.1167	-15	15	45634.072
302	834	14	2	1	1	3	0.3501	15	-15	45637.755
302	835	14	3	1	1	10	1.167	-15	15	45641.639
302	836	14	2	1	0	2	0.2334	-15	15	45644.589
302	837	14	4	0	0	3	0.3501	15	-15	45647.872
302	838	14	4	1	1	8	0.9336	15	-15	45651.255
302	839	14	4	1	1	5	0.5835	15	15	45654.272
302	840	14	4	1	1	10	1.167	15	-15	45657.756
302	841	15	1	1	1	1	0.1167	15	15	45667.438
302	842	15	4	1	1	5	0.5835	15	15	45670.921
302	843	15	3	1	0	3	0.3501	15	-15	45673.754
302	844	15	3	1	1	8	0.9336	15	15	45677.022
302	845	15	5	0	1	1	0.1167	-15	-15	45680.988
302	846	15	4	1	0	2	0.2334	-15	-15	45684.388
302	847	15	1	1	1	8	0.9336	-15	-15	45687.904
302	848	15	4	1	1	2	0.2334	-15	15	45691.604
302	849	15	2	1	0	3	0.3501	15	-15	45695.321
302	850	15	5	1	1	3	0.3501	-15	-15	45698.388
302	851	15	1	1	1	2	0.2334	-15	15	45702.204
302	852	15	1	1	1	8	0.9336	15	15	45705.171
302	853	15	1	1	0	2	0.2334	-15	-15	45707.954
302	854	15	1	1	1	2	0.2334	15	15	45710.888
302	855	15	5	1	1	8	0.9336	-15	-15	45713.721
302	856	15	2	1	1	2	0.2334	-15	15	45716.521
302	857	15	6	1	1	1	0.1167	-15	-15	45719.704
302	858	15	2	1	1	5	0.5835	15	15	45722.754
302	859	15	4	1	1	8	0.9336	-15	-15	45725.603
302	860	15	2	1	0	1	0.1167	15	-15	45728.538
302	861	15	6	0	1	10	1.167	-15	15	45731.504
302	862	15	2	1	0	3	0.3501	-15	15	45734.604
302	863	15	3	1	1	10	1.167	-15	15	45737.52
302	864	15	1	1	0	3	0.3501	-15	15	45740.703
302	865	15	2	0	1	3	0.3501	15	15	45744.504
302	866	15	4	1	0	5	0.5835	-15	-15	45747.987
302	867	15	1	1	1	8	0.9336	15	15	45751.604
302	868	15	2	0	1	2	0.2334	-15	-15	45754.603
302	869	15	6	1	1	3	0.3501	-15	15	45757.57
302	870	15	6	1	0	3	0.3501	-15	-15	45760.953
302	871	15	4	1	0	1	0.1167	15	-15	45764.62
302	872	15	1	1	1	10	1.167	15	15	45767.953
302	873	15	1	1	1	1	0.1167	15	15	45770.92
302	874	15	5	1	0	1	0.1167	-15	15	45773.653
302	875	15	4	0	0	3	0.3501	-15	15	45777.036
302	876	15	3	0	1	2	0.2334	-15	-15	45780.07
302	877	15	3	0	1	3	0.3501	15	15	45783.736
302	878	15	3	1	0	2	0.2334	-15	-15	45787.136
302	879	15	2	1	0	2	0.2334	15	15	45790.936
302	880	15	4	1	1	1	0.1167	-15	15	45795.469
302	881	15	2	1	0	2	0.2334	-15	15	45798.903
302	882	15	2	1	0	5	0.5835	-15	-15	45801.953
302	883	15	6	1	1	3	0.3501	-15	-15	45806.086
302	884	15	3	1	1	8	0.9336	-15	15	45809.452
302	885	15	6	1	1	1	0.1167	-15	15	45812.285
302	886	15	4	1	1	5	0.5835	15	-15	45816.419
302	887	15	3	1	1	3	0.3501	-15	-15	45819.269
302	888	15	3	1	1	2	0.2334	15	15	45822.019
302	889	15	2	1	1	3	0.3501	-15	-15	45825.185
302	890	15	1	1	1	8	0.9336	15	-15	45828.168
302	891	15	4	1	0	2	0.2334	-15	-15	45831.235
302	892	15	1	1	1	2	0.2334	-15	-15	45834.052
302	893	15	6	0	0	3	0.3501	-15	-15	45836.885
302	894	15	1	0	0	1	0.1167	-15	-15	45839.852
302	895	15	1	1	1	10	1.167	15	15	45843.002
302	896	15	5	1	1	5	0.5835	-15	-15	45846.201
302	897	15	2	1	1	5	0.5835	-15	15	45849.552
302	898	15	4	1	1	5	0.5835	-15	15	45852.435
302	899	15	2	1	0	1	0.1167	-15	15	45855.302
302	900	15	4	1	1	8	0.9336	15	-15	45858.152
303	1	1	4	1	1	3	0.3501	15	15	49622.585
303	2	1	3	1	1	5	0.5835	15	-15	49627.768
303	3	1	3	1	1	3	0.3501	15	15	49631.518
303	4	1	2	1	1	2	0.2334	15	15	49635.634
303	5	1	2	1	1	8	0.9336	15	15	49641.217
303	6	1	1	1	1	2	0.2334	15	-15	49644.668
303	7	1	1	1	1	10	1.167	-15	15	49648.067
303	8	1	4	1	1	10	1.167	-15	15	49651.7
303	9	1	3	1	1	10	1.167	-15	15	49655.05
303	10	1	5	1	1	2	0.2334	-15	15	49658.517
303	11	1	3	1	1	8	0.9336	15	15	49663.417
303	12	1	1	1	1	1	0.1167	15	-15	49668.533
303	13	1	4	1	0	3	0.3501	15	-15	49672.2
303	14	1	2	1	1	1	0.1167	-15	-15	49676.116
303	15	1	1	1	1	3	0.3501	-15	-15	49679.7
303	16	1	5	0	0	5	0.5835	-15	-15	49683.083
303	17	1	5	1	0	2	0.2334	-15	-15	49686.95
303	18	1	1	1	0	8	0.9336	15	15	49691.449
303	19	1	6	1	1	2	0.2334	-15	15	49694.899
303	20	1	3	0	1	3	0.3501	-15	-15	49698.916
303	21	1	5	1	1	1	0.1167	-15	-15	49702.133
303	22	1	4	1	1	10	1.167	-15	-15	49705.833
303	23	1	4	1	1	2	0.2334	15	15	49709.349
303	24	1	2	1	1	8	0.9336	-15	-15	49713.166
303	25	1	3	1	1	1	0.1167	15	-15	49716.699
303	26	1	1	1	1	10	1.167	-15	-15	49720.749
303	27	1	2	1	1	3	0.3501	15	15	49724.132
303	28	1	1	0	0	8	0.9336	-15	15	49727.665
303	29	1	1	1	1	3	0.3501	15	15	49732.466
303	30	1	3	1	0	5	0.5835	-15	15	49736.416
303	31	1	6	1	1	1	0.1167	-15	15	49741.732
303	32	1	3	1	1	3	0.3501	15	15	49746.065
303	33	1	3	0	1	5	0.5835	-15	15	49750.716
303	34	1	1	1	1	10	1.167	15	-15	49755.299
303	35	1	3	1	1	1	0.1167	15	15	49758.932
303	36	1	1	1	1	5	0.5835	15	15	49763.331
303	37	1	3	1	1	5	0.5835	-15	15	49766.449
303	38	1	2	1	1	10	1.167	15	15	49769.615
303	39	1	4	1	1	10	1.167	15	15	49772.898
303	40	1	4	1	1	3	0.3501	15	15	49776.215
303	41	1	2	1	1	3	0.3501	-15	15	49779.814
303	42	1	3	1	1	10	1.167	-15	15	49783.232
303	43	1	3	0	1	2	0.2334	-15	-15	49786.398
303	44	1	5	1	1	5	0.5835	-15	15	49789.415
303	45	1	3	0	1	1	0.1167	15	15	49793.231
303	46	1	6	1	1	10	1.167	-15	-15	49797.514
303	47	1	3	0	1	2	0.2334	-15	-15	49801.815
303	48	1	2	1	1	2	0.2334	15	15	49805.048
303	49	1	4	1	1	3	0.3501	15	15	49808.298
303	50	1	2	1	1	2	0.2334	-15	-15	49811.314
303	51	1	4	0	1	5	0.5835	15	-15	49814.714
303	52	1	6	0	1	3	0.3501	-15	15	49818.431
303	53	1	1	1	1	3	0.3501	-15	15	49822.198
303	54	1	1	1	0	2	0.2334	15	-15	49827.231
303	55	1	2	1	0	10	1.167	-15	-15	49830.897
303	56	1	1	1	0	3	0.3501	15	-15	49834.93
303	57	1	1	0	1	2	0.2334	15	-15	49839.547
303	58	1	2	1	1	1	0.1167	15	15	49843.23
303	59	1	3	1	0	3	0.3501	-15	15	49847.063
303	60	1	4	1	1	3	0.3501	15	15	49851.13
303	61	2	5	1	1	3	0.3501	-15	15	49874.397
303	62	2	6	1	1	10	1.167	-15	15	49878.896
303	63	2	5	1	1	10	1.167	-15	-15	49882.646
303	64	2	1	1	1	3	0.3501	-15	-15	49885.896
303	65	2	2	1	1	10	1.167	15	15	49889.496
303	66	2	3	1	1	10	1.167	-15	-15	49893.113
303	67	2	3	1	1	2	0.2334	15	15	49896.529
303	68	2	2	1	1	3	0.3501	-15	15	49899.812
303	69	2	2	1	1	5	0.5835	-15	15	49903.895
303	70	2	2	1	1	5	0.5835	-15	-15	49906.879
303	71	2	3	1	1	1	0.1167	15	15	49910.779
303	72	2	6	1	1	3	0.3501	-15	15	49914.862
303	73	2	3	0	1	1	0.1167	15	-15	49920.629
303	74	2	3	1	1	5	0.5835	15	15	49923.913
303	75	2	1	1	1	8	0.9336	-15	15	49927.012
303	76	2	5	0	1	5	0.5835	-15	15	49930.529
303	77	2	4	1	1	8	0.9336	-15	-15	49934.229
303	78	2	5	1	1	10	1.167	-15	-15	49937.695
303	79	2	4	1	1	3	0.3501	-15	15	49941.696
303	80	2	2	1	0	2	0.2334	-15	15	49945.045
303	81	2	1	1	0	10	1.167	15	15	49949.612
303	82	2	1	1	1	1	0.1167	-15	15	49954.261
303	83	2	2	1	1	10	1.167	-15	-15	49957.428
303	84	2	6	1	1	10	1.167	-15	15	49962.812
303	85	2	4	1	1	5	0.5835	-15	15	49967.361
303	86	2	1	1	1	8	0.9336	-15	-15	49970.961
303	87	2	1	1	0	3	0.3501	-15	-15	49975.044
303	88	2	3	1	1	10	1.167	-15	15	49978.228
303	89	2	4	1	0	2	0.2334	-15	15	49981.861
303	90	2	1	1	1	2	0.2334	15	15	49985.111
303	91	2	2	1	1	5	0.5835	-15	15	49988.794
303	92	2	2	1	1	10	1.167	15	-15	49992.294
303	93	2	1	1	1	2	0.2334	-15	-15	49996.545
303	94	2	4	1	1	5	0.5835	-15	-15	50000.528
303	95	2	3	1	1	5	0.5835	15	15	50004.894
303	96	2	6	1	1	10	1.167	-15	-15	50008.06
303	97	2	1	1	1	2	0.2334	-15	-15	50011.811
303	98	2	2	1	1	2	0.2334	15	15	50015.861
303	99	2	1	1	1	8	0.9336	-15	15	50020.51
303	100	2	1	1	1	5	0.5835	15	15	50023.543
303	101	2	4	1	1	2	0.2334	-15	15	50027.227
303	102	2	3	1	1	2	0.2334	15	15	50033.944
303	103	2	1	1	1	10	1.167	-15	15	50036.943
303	104	2	2	1	1	5	0.5835	-15	-15	50040.727
303	105	2	6	1	1	2	0.2334	-15	15	50043.943
303	106	2	2	1	0	2	0.2334	15	-15	50048.777
303	107	2	2	1	1	3	0.3501	15	-15	50054.11
303	108	2	6	1	1	8	0.9336	-15	-15	50058.159
303	109	2	2	0	1	1	0.1167	-15	-15	50061.926
303	110	2	1	1	1	1	0.1167	15	15	50065.277
303	111	2	2	1	1	8	0.9336	15	15	50068.51
303	112	2	2	1	0	1	0.1167	-15	15	50072.393
303	113	2	4	0	0	1	0.1167	-15	15	50077.159
303	114	2	1	1	1	3	0.3501	15	15	50081.126
303	115	2	3	1	0	3	0.3501	-15	-15	50084.526
303	116	2	6	1	1	2	0.2334	-15	-15	50088.693
303	117	2	2	1	1	1	0.1167	-15	15	50092.526
303	118	2	2	1	0	3	0.3501	15	-15	50095.942
303	119	2	3	1	0	5	0.5835	-15	15	50098.959
303	120	2	1	1	0	2	0.2334	-15	15	50104.159
303	121	3	4	1	1	5	0.5835	-15	15	50135.259
303	122	3	4	1	1	3	0.3501	15	-15	50139.525
303	123	3	2	1	1	1	0.1167	15	15	50142.775
303	124	3	2	1	1	10	1.167	-15	15	50145.925
303	125	3	3	1	1	5	0.5835	-15	-15	50149.391
303	126	3	2	1	1	5	0.5835	15	15	50152.558
303	127	3	2	1	1	8	0.9336	15	-15	50155.592
303	128	3	2	1	1	2	0.2334	15	-15	50158.841
303	129	3	1	0	1	1	0.1167	-15	-15	50162.041
303	130	3	2	1	1	3	0.3501	15	15	50165.624
303	131	3	1	1	0	10	1.167	15	15	50168.658
303	132	3	4	1	1	8	0.9336	-15	-15	50172.758
303	133	3	1	1	1	5	0.5835	15	-15	50176.191
303	134	3	1	0	1	1	0.1167	-15	-15	50179.257
303	135	3	2	1	1	8	0.9336	-15	-15	50183.141
303	136	3	2	1	1	10	1.167	-15	15	50186.325
303	137	3	6	1	0	5	0.5835	-15	15	50189.508
303	138	3	1	1	1	8	0.9336	15	-15	50193.341
303	139	3	2	1	1	1	0.1167	-15	15	50196.491
303	140	3	6	1	0	2	0.2334	-15	-15	50199.507
303	141	3	5	1	1	3	0.3501	-15	-15	50203.458
303	142	3	1	1	0	1	0.1167	15	-15	50208.557
303	143	3	3	0	0	1	0.1167	-15	15	50211.807
303	144	3	1	1	1	1	0.1167	-15	15	50215.423
303	145	3	4	0	1	1	0.1167	-15	-15	50218.607
303	146	3	4	1	1	1	0.1167	15	-15	50222.024
303	147	3	3	1	1	5	0.5835	15	-15	50225.074
303	148	3	2	1	0	2	0.2334	-15	15	50228.623
303	149	3	1	1	1	8	0.9336	-15	-15	50231.69
303	150	3	4	1	1	2	0.2334	-15	15	50235.023
303	151	3	3	1	1	8	0.9336	15	15	50238.007
303	152	3	3	1	0	2	0.2334	15	-15	50241.14
303	153	3	4	1	1	10	1.167	15	15	50244.107
303	154	3	6	1	1	8	0.9336	-15	15	50247.29
303	155	3	5	1	0	3	0.3501	-15	-15	50251.523
303	156	3	5	1	1	2	0.2334	-15	15	50256.24
303	157	3	1	1	1	2	0.2334	15	15	50261.54
303	158	3	1	1	1	8	0.9336	15	-15	50264.623
303	159	3	2	1	1	8	0.9336	-15	-15	50267.806
303	160	3	2	1	0	1	0.1167	15	-15	50273.606
303	161	3	1	1	1	1	0.1167	-15	15	50276.64
303	162	3	6	1	1	8	0.9336	-15	15	50280.639
303	163	3	2	1	0	3	0.3501	15	-15	50285.022
303	164	3	5	1	1	1	0.1167	-15	-15	50287.922
303	165	3	1	1	1	3	0.3501	15	15	50291.589
303	166	3	3	1	0	1	0.1167	15	-15	50294.623
303	167	3	5	1	1	2	0.2334	-15	-15	50297.806
303	168	3	2	1	1	1	0.1167	15	-15	50300.922
303	169	3	3	1	1	10	1.167	15	-15	50304.005
303	170	3	3	1	0	3	0.3501	15	15	50307.689
303	171	3	2	1	1	10	1.167	15	15	50310.606
303	172	3	1	1	1	3	0.3501	-15	-15	50314.555
303	173	3	1	1	1	10	1.167	-15	15	50318.638
303	174	3	6	1	1	3	0.3501	-15	-15	50321.838
303	175	3	5	1	1	1	0.1167	-15	15	50325.839
303	176	3	1	1	1	2	0.2334	15	15	50330.189
303	177	3	1	0	0	2	0.2334	-15	15	50333.388
303	178	3	5	1	1	8	0.9336	-15	15	50338.055
303	179	3	1	1	1	2	0.2334	-15	-15	50342.071
303	180	3	1	1	0	5	0.5835	-15	-15	50345.738
303	181	4	5	1	1	3	0.3501	-15	-15	50370.071
303	182	4	4	1	1	5	0.5835	15	15	50373.937
303	183	4	3	1	1	3	0.3501	15	-15	50376.87
303	184	4	4	1	1	3	0.3501	15	-15	50379.721
303	185	4	1	1	0	3	0.3501	-15	15	50383.138
303	186	4	5	1	1	1	0.1167	-15	-15	50386.187
303	187	4	3	0	1	2	0.2334	15	-15	50389.387
303	188	4	5	1	1	2	0.2334	-15	15	50392.487
303	189	4	5	1	1	5	0.5835	-15	15	50397.171
303	190	4	4	1	1	10	1.167	15	-15	50400.687
303	191	4	6	1	1	2	0.2334	-15	15	50404.204
303	192	4	3	1	1	10	1.167	15	15	50407.403
303	193	4	6	1	1	5	0.5835	-15	-15	50410.853
303	194	4	1	1	1	5	0.5835	-15	15	50414.787
303	195	4	1	1	1	2	0.2334	15	15	50418.22
303	196	4	1	1	1	8	0.9336	15	15	50421.603
303	197	4	3	1	0	2	0.2334	-15	15	50424.653
303	198	4	4	1	1	2	0.2334	15	15	50428.353
303	199	4	2	1	1	10	1.167	15	-15	50431.937
303	200	4	3	1	1	10	1.167	15	-15	50435.27
303	201	4	5	1	1	10	1.167	-15	15	50438.67
303	202	4	4	1	1	8	0.9336	15	15	50442.636
303	203	4	1	1	1	1	0.1167	15	-15	50445.886
303	204	4	2	1	1	10	1.167	-15	15	50449.32
303	205	4	4	1	1	10	1.167	-15	-15	50452.753
303	206	4	1	1	1	8	0.9336	15	15	50456.353
303	207	4	1	1	1	1	0.1167	15	-15	50459.952
303	208	4	2	1	1	1	0.1167	15	-15	50463.186
303	209	4	4	1	1	3	0.3501	15	-15	50467.486
303	210	4	5	1	1	8	0.9336	-15	15	50470.836
303	211	4	3	1	1	8	0.9336	15	15	50474.302
303	212	4	3	1	0	3	0.3501	15	-15	50477.552
303	213	4	4	1	1	5	0.5835	15	15	50480.702
303	214	4	3	1	1	10	1.167	15	15	50484.236
303	215	4	3	1	0	3	0.3501	-15	15	50487.269
303	216	4	1	1	1	10	1.167	-15	15	50490.419
303	217	4	3	1	0	2	0.2334	-15	15	50493.485
303	218	4	1	1	1	2	0.2334	15	-15	50496.735
303	219	4	1	1	1	5	0.5835	15	-15	50499.886
303	220	4	4	1	1	3	0.3501	15	-15	50503.269
303	221	4	4	1	1	3	0.3501	-15	15	50506.552
303	222	4	1	1	1	10	1.167	15	15	50509.452
303	223	4	4	1	1	5	0.5835	-15	-15	50512.935
303	224	4	2	1	1	3	0.3501	-15	-15	50515.951
303	225	4	1	1	1	2	0.2334	-15	15	50519.002
303	226	4	3	1	1	8	0.9336	-15	15	50521.935
303	227	4	1	1	1	10	1.167	15	-15	50524.835
303	228	4	3	1	1	3	0.3501	15	15	50528.118
303	229	4	2	1	1	8	0.9336	-15	15	50531.018
303	230	4	3	1	1	1	0.1167	-15	-15	50534.001
303	231	4	5	1	1	5	0.5835	-15	15	50537.435
303	232	4	2	1	1	10	1.167	15	-15	50541.018
303	233	4	6	1	1	2	0.2334	-15	15	50544.051
303	234	4	2	1	1	1	0.1167	-15	-15	50547.101
303	235	4	4	0	0	2	0.2334	15	-15	50549.917
303	236	4	3	1	1	8	0.9336	15	15	50553.151
303	237	4	1	1	0	2	0.2334	-15	15	50556.385
303	238	4	3	1	1	2	0.2334	-15	-15	50559.434
303	239	4	1	1	1	5	0.5835	15	15	50562.284
303	240	4	3	1	1	10	1.167	-15	-15	50565.317
303	241	5	1	1	1	8	0.9336	15	15	50602.383
303	242	5	4	1	1	8	0.9336	15	-15	50606.65
303	243	5	4	1	1	3	0.3501	-15	-15	50609.617
303	244	5	3	1	1	2	0.2334	15	15	50612.467
303	245	5	3	1	0	2	0.2334	15	-15	50615.316
303	246	5	1	1	0	1	0.1167	15	-15	50618.383
303	247	5	1	1	1	2	0.2334	-15	15	50621.383
303	248	5	4	1	1	5	0.5835	15	15	50624.4
303	249	5	3	1	1	2	0.2334	-15	-15	50627.233
303	250	5	4	0	1	1	0.1167	-15	15	50630.25
303	251	5	1	1	1	1	0.1167	15	15	50633.383
303	252	5	1	1	1	2	0.2334	15	-15	50636.283
303	253	5	2	1	1	5	0.5835	15	15	50639.182
303	254	5	4	1	1	2	0.2334	-15	-15	50642.066
303	255	5	2	0	1	2	0.2334	15	15	50645.199
303	256	5	4	1	1	10	1.167	15	15	50648.733
303	257	5	4	1	1	8	0.9336	15	-15	50651.882
303	258	5	2	1	1	3	0.3501	-15	15	50655.099
303	259	5	6	1	1	1	0.1167	-15	-15	50657.983
303	260	5	6	1	1	5	0.5835	-15	-15	50661.683
303	261	5	2	1	1	3	0.3501	-15	-15	50665.599
303	262	5	6	1	1	5	0.5835	-15	-15	50668.782
303	263	5	4	0	1	1	0.1167	-15	15	50672.599
303	264	5	3	1	1	10	1.167	15	-15	50677.416
303	265	5	2	1	1	5	0.5835	-15	-15	50680.765
303	266	5	4	1	0	1	0.1167	-15	-15	50683.982
303	267	5	6	1	1	1	0.1167	-15	-15	50687.515
303	268	5	3	1	1	5	0.5835	15	-15	50691.165
303	269	5	5	1	0	2	0.2334	-15	-15	50694.115
303	270	5	4	0	0	5	0.5835	-15	15	50697.415
303	271	5	4	1	1	2	0.2334	-15	15	50700.848
303	272	5	5	1	1	10	1.167	-15	15	50703.715
303	273	5	5	1	1	8	0.9336	-15	-15	50707.548
303	274	5	4	1	1	5	0.5835	-15	15	50711.049
303	275	5	6	1	1	5	0.5835	-15	15	50714.015
303	276	5	4	1	1	3	0.3501	-15	15	50718.098
303	277	5	4	1	1	1	0.1167	15	15	50721.165
303	278	5	5	1	1	8	0.9336	-15	-15	50724.548
303	279	5	4	1	1	10	1.167	-15	15	50728.365
303	280	5	2	0	1	2	0.2334	-15	-15	50731.765
303	281	5	4	0	0	2	0.2334	15	-15	50737.148
303	282	5	6	1	0	1	0.1167	-15	15	50741.697
303	283	5	4	1	1	8	0.9336	15	15	50745.981
303	284	5	2	1	1	1	0.1167	15	15	50748.931
303	285	5	2	1	1	2	0.2334	15	15	50752.081
303	286	5	2	1	0	5	0.5835	15	-15	50755.114
303	287	5	2	1	1	3	0.3501	15	15	50759.58
303	288	5	3	1	1	2	0.2334	15	15	50762.848
303	289	5	2	1	0	10	1.167	-15	-15	50767.181
